age,workclass,fnlwgt,education,educational_num,marital_status,occupation,relationship,race,gender,capital_gain,hours_per_week,native_country,income_50k_threshold,income_90k_threshold,income
35,Private,339761,HS-grad,9,Married-civ-spouse,Production,Husband,White,Male,0,42,United-States,>50k,<=90k,71250
48,Private,42262,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,41250
37,Private,126745,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,45,United-States,>50k,>90k,101250
42,Private,194612,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,>50k,<=90k,56250
32,Private,214970,Some-college,10,Divorced,Craft-repair,Own-child,White,Female,0,40,United-States,<=50k,<=90k,41250
56,Private,108625,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,31250
37,Private,128107,1st-4th,2,Married-civ-spouse,Production,Husband,White,Male,0,40,Guatemala,<=50k,<=90k,26250
34,?,34490,Assoc-acdm,12,Married-civ-spouse,?,Wife,White,Female,0,40,United-States,<=50k,<=90k,33750
51,Private,348112,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,40,United-States,<=50k,<=90k,26250
23,Private,48156,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,35,United-States,>50k,>90k,101250
67,Private,268852,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,42,United-States,>50k,<=90k,88750
28,Self-emp-inc,440372,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50k,>90k,91250
47,Private,453381,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,30,United-States,<=50k,<=90k,16250
53,Private,425775,HS-grad,9,Married-spouse-absent,Production,Not-in-family,White,Male,0,40,United-States,>50k,<=90k,61250
57,Private,303322,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,40,United-States,<=50k,<=90k,13750
34,Federal-gov,301060,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,10,United-States,<=50k,<=90k,1250
38,Local-gov,384084,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,40,United-States,>50k,>90k,101250
60,Self-emp-not-inc,47584,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,50,United-States,>50k,<=90k,53750
58,Self-emp-not-inc,95226,11th,7,Widowed,Production,Unmarried,White,Female,0,20,United-States,<=50k,<=90k,8750
36,Private,376154,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,55,United-States,>50k,<=90k,63750
60,Private,454738,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,50,Cuba,>50k,>90k,98750
39,Private,353607,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,40,United-States,>50k,<=90k,58750
50,Private,380797,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,45,United-States,>50k,>90k,101250
22,Private,410148,Bachelors,13,Never-married,Transport-moving,Own-child,White,Male,0,20,United-States,<=50k,<=90k,21250
49,Self-emp-inc,467199,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,Spain,>50k,>90k,101250
34,Private,507200,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,30,United-States,<=50k,<=90k,36250
31,Private,387532,Bachelors,13,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,45,Nepal,<=50k,<=90k,21250
18,?,631384,HS-grad,9,Never-married,?,Own-child,White,Female,0,15,United-States,<=50k,<=90k,6250
35,Private,359555,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,50,United-States,>50k,<=90k,56250
51,Federal-gov,28873,Some-college,10,Never-married,Adm-clerical,Not-in-family,Other,Female,0,40,United-States,>50k,<=90k,51250
63,State-gov,171379,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,40,United-States,>50k,>90k,101250
34,Private,43951,HS-grad,9,Married-civ-spouse,Production,Husband,White,Male,0,40,United-States,>50k,<=90k,76250
55,Self-emp-inc,475049,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,50,Canada,>50k,>90k,101250
41,Private,34856,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,46250
65,Private,446370,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,Mexico,>50k,>90k,91250
54,State-gov,469653,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,38,United-States,>50k,>90k,96250
35,Private,47491,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,46250
20,Private,477331,Assoc-voc,11,Separated,Other-service,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,36250
67,State-gov,46004,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,60,United-States,>50k,>90k,101250
20,Private,98462,Some-college,10,Never-married,Sales,Other-relative,Other,Male,0,40,United-States,<=50k,<=90k,13750
30,Private,796576,12th,8,Married-civ-spouse,Construction,Husband,White,Male,0,40,United-States,<=50k,<=90k,31250
37,Self-emp-not-inc,386956,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,>50k,<=90k,71250
35,Self-emp-not-inc,42353,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,45,United-States,>50k,>90k,101250
50,Private,319031,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,16,United-States,<=50k,<=90k,11250
71,?,52122,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,40,United-States,<=50k,<=90k,18750
22,Private,396206,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,White,Male,0,40,United-States,<=50k,<=90k,21250
28,Private,328535,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,0,4,United-States,<=50k,<=90k,1250
32,Private,442806,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,42,United-States,<=50k,<=90k,28750
27,Private,576945,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,40,India,<=50k,<=90k,36250
20,Local-gov,549776,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,40,United-States,<=50k,<=90k,28750
60,Local-gov,43603,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,>50k,<=90k,63750
28,Private,115321,9th,5,Never-married,Construction,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,31250
19,Private,662708,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,40,United-States,<=50k,<=90k,13750
23,Private,444217,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,40,Mexico,<=50k,<=90k,41250
38,Private,75729,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,2500,40,United-States,>50k,<=90k,71250
56,Private,108577,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,30,United-States,<=50k,<=90k,23750
53,Private,447404,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,0,55,Japan,>50k,<=90k,53750
31,State-gov,147334,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,0,40,United-States,>50k,<=90k,61250
56,Private,131580,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,>50k,>90k,101250
73,?,101589,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,20,United-States,>50k,<=90k,88750
51,Private,300429,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50k,>90k,101250
34,Local-gov,357520,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50k,>90k,101250
49,Self-emp-inc,42084,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,60,United-States,>50k,>90k,101250
80,Self-emp-inc,78899,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,28,United-States,<=50k,<=90k,16250
25,Self-emp-not-inc,502615,Bachelors,13,Divorced,Transport-moving,Unmarried,White,Female,0,40,Puerto-Rico,>50k,<=90k,71250
33,Local-gov,355548,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50k,<=90k,66250
49,?,519589,Masters,14,Divorced,?,Unmarried,Black,Female,0,37,Grenada,>50k,<=90k,58750
22,Private,442070,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,50,United-States,<=50k,<=90k,23750
66,State-gov,308673,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,40,United-States,>50k,<=90k,51250
28,Federal-gov,692766,Bachelors,13,Never-married,Other-service,Own-child,Black,Male,0,36,United-States,>50k,<=90k,51250
53,Private,143213,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,Canada,>50k,<=90k,56250
56,Private,349747,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50k,>90k,101250
43,Private,383768,HS-grad,9,Divorced,Transport-moving,Other-relative,White,Female,0,40,United-States,>50k,<=90k,61250
58,Local-gov,412170,5th-6th,3,Separated,Other-service,Unmarried,White,Female,0,40,El-Salvador,<=50k,<=90k,26250
32,Self-emp-inc,491678,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,40,Ukraine,>50k,<=90k,78750
25,Private,1120791,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,25,United-States,<=50k,<=90k,16250
38,Private,385328,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,40,United-States,<=50k,<=90k,16250
40,State-gov,521165,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,500,40,United-States,>50k,>90k,101250
80,State-gov,510013,Bachelors,13,Widowed,Prof-specialty,Not-in-family,Black,Female,0,52,United-States,>50k,>90k,101250
59,Private,168424,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,55,United-States,>50k,>90k,101250
40,Private,99999,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,35,United-States,<=50k,<=90k,26250
52,Self-emp-not-inc,351548,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,18750
47,Self-emp-inc,63738,9th,5,Divorced,Transport-moving,Not-in-family,White,Male,0,60,United-States,>50k,>90k,101250
29,Private,294289,HS-grad,9,Never-married,Construction,Unmarried,White,Male,0,40,United-States,>50k,<=90k,71250
28,Private,118031,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,0,30,United-States,<=50k,<=90k,31250
21,Private,195524,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,30,United-States,<=50k,<=90k,3750
24,Private,392026,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,31250
70,Self-emp-not-inc,171132,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,<=50k,<=90k,41250
41,Private,243499,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,40,United-States,>50k,>90k,101250
56,Private,357537,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,40,United-States,>50k,>90k,101250
44,Private,188010,Some-college,10,Never-married,Prof-specialty,Own-child,Black,Female,0,40,United-States,<=50k,<=90k,23750
17,Local-gov,61608,11th,7,Never-married,Other-service,Own-child,White,Female,0,12,United-States,<=50k,<=90k,1250
34,Private,220365,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,40,United-States,<=50k,<=90k,11250
24,Private,174209,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,12,United-States,<=50k,<=90k,8750
25,Self-emp-not-inc,194890,11th,7,Separated,Other-service,Not-in-family,White,Male,0,5,Mexico,<=50k,<=90k,1250
52,Self-emp-inc,89189,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50k,<=90k,58750
28,Private,228049,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,35,United-States,>50k,<=90k,61250
37,Private,495001,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,0,35,Mexico,<=50k,<=90k,18750
35,Self-emp-inc,80412,Some-college,10,Married-civ-spouse,Sales,Husband,Other,Male,0,50,United-States,<=50k,<=90k,48750
60,Private,458631,Assoc-acdm,12,Never-married,Sales,Other-relative,Black,Male,0,40,United-States,>50k,<=90k,51250
36,Private,336502,HS-grad,9,Never-married,Construction,Not-in-family,White,Male,0,40,United-States,>50k,<=90k,51250
35,Self-emp-inc,183390,10th,6,Divorced,Other-service,Own-child,White,Male,0,37,United-States,<=50k,<=90k,18750
42,Local-gov,493852,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,90,United-States,>50k,<=90k,56250
32,Private,285657,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,40,India,>50k,<=90k,51250
46,Private,90941,7th-8th,4,Married-civ-spouse,Production,Husband,Other,Male,0,40,Samoa,<=50k,<=90k,23750
60,Self-emp-inc,46772,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,45,United-States,>50k,<=90k,51250
26,Private,54308,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,40,United-States,<=50k,<=90k,21250
22,Private,468293,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,50,United-States,<=50k,<=90k,18750
38,Private,644193,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,40,China,>50k,>90k,101250
64,Private,307319,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,85,United-States,<=50k,<=90k,38750
26,Private,671575,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,40,Honduras,<=50k,<=90k,36250
65,Self-emp-not-inc,41341,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,40,United-States,<=50k,<=90k,43750
57,Private,102442,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,48750
27,Private,565744,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,8,United-States,<=50k,<=90k,8750
52,Private,337476,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,42,United-States,>50k,<=90k,61250
48,Private,493312,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,45,Mexico,<=50k,<=90k,38750
32,Private,115624,Doctorate,16,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,40,India,<=50k,<=90k,1250
23,Private,685607,Bachelors,13,Never-married,Other-service,Unmarried,White,Female,0,25,Mexico,<=50k,<=90k,8750
46,State-gov,602791,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,65,United-States,>50k,<=90k,88750
40,Private,395175,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,20,United-States,<=50k,<=90k,28750
50,Self-emp-not-inc,361995,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Female,0,20,United-States,<=50k,<=90k,16250
29,Private,395472,Assoc-voc,11,Never-married,Adm-clerical,Other-relative,White,Female,0,40,El-Salvador,<=50k,<=90k,46250
32,Private,456707,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States,>50k,<=90k,58750
32,State-gov,528734,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,>50k,<=90k,73750
54,State-gov,461648,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,60,Mexico,>50k,<=90k,73750
28,Private,483565,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,150000,45,Canada,>50k,>90k,101250
26,Private,904778,HS-grad,9,Never-married,Production,Unmarried,Amer-Indian-Eskimo,Male,0,40,United-States,<=50k,<=90k,26250
69,Self-emp-not-inc,567382,HS-grad,9,Married-civ-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Male,0,40,Pakistan,<=50k,<=90k,46250
37,Federal-gov,728828,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,40,United-States,>50k,<=90k,78750
45,?,267419,Bachelors,13,Married-spouse-absent,?,Unmarried,Asian-Pac-Islander,Female,0,40,Japan,>50k,<=90k,61250
31,Private,374346,Assoc-acdm,12,Never-married,Production,Own-child,White,Male,0,40,United-States,<=50k,<=90k,11250
26,Private,273793,Some-college,10,Married-civ-spouse,Construction,Husband,White,Male,0,50,United-States,<=50k,<=90k,46250
43,Self-emp-not-inc,104144,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,50,United-States,<=50k,<=90k,41250
52,?,148464,HS-grad,9,Never-married,?,Other-relative,White,Male,0,28,Dominican-Republic,<=50k,<=90k,28750
24,State-gov,307270,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,40,United-States,<=50k,<=90k,13750
31,Private,427383,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,40,United-States,>50k,<=90k,81250
70,Local-gov,342899,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,26250
73,?,59865,Some-college,10,Widowed,?,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,33750
54,Federal-gov,211609,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,40,United-States,>50k,<=90k,86250
68,Private,58794,HS-grad,9,Married-civ-spouse,Production,Husband,White,Male,0,40,United-States,>50k,<=90k,51250
32,Private,469355,Assoc-voc,11,Married-AF-spouse,Adm-clerical,Wife,White,Female,0,42,United-States,>50k,<=90k,56250
27,Private,43193,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,2000,45,India,>50k,<=90k,68750
53,Self-emp-not-inc,418610,Some-college,10,Never-married,Prof-specialty,Unmarried,Black,Female,0,40,United-States,<=50k,<=90k,48750
24,Private,245892,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,60,United-States,>50k,>90k,101250
34,Self-emp-inc,130227,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,8,United-States,<=50k,<=90k,6250
58,Private,322880,12th,8,Divorced,Sales,Not-in-family,White,Female,0,16,United-States,<=50k,<=90k,18750
44,Private,437428,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,>50k,<=90k,71250
19,Private,448103,Some-college,10,Never-married,Sales,Own-child,White,Male,0,16,United-States,<=50k,<=90k,11250
31,Local-gov,495883,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,36250
32,Private,604105,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,2,United-States,<=50k,<=90k,1250
45,Private,424702,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,52,United-States,<=50k,<=90k,26250
52,Private,594255,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,40,30,United-States,<=50k,<=90k,43750
34,Private,628728,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,56,United-States,<=50k,<=90k,31250
53,Private,431712,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,40,Puerto-Rico,<=50k,<=90k,33750
45,Local-gov,128753,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,50,United-States,>50k,<=90k,71250
51,Private,275469,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50k,>90k,101250
